,price_tnd,Area,room,bathroom,state,latt,long,distance_to_capital,garage,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
287,1100000.0,440.0,8.0,5.0,0.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,0
288,600000.0,440.0,6.0,3.0,2.0,37.266667,9.866667,61.3547423350838,1,0,1,1,0,0,0,1,0,0
289,735000.0,430.0,6.0,3.0,2.0,36.0683,9.97244,84.0946305610268,1,0,0,0,0,0,0,1,1,1
290,880000.0,420.0,7.0,5.0,2.0,36.44662464206,10.7153947723389,71.2249763280087,1,1,0,0,0,0,0,1,1,1
291,650000.0,420.0,7.0,3.0,1.0,37.266667,9.866667,61.3547423350838,1,0,1,0,0,0,0,1,1,1
292,650000.0,420.0,7.0,3.0,1.0,37.266667,9.866667,61.3547423350838,1,0,1,0,0,0,0,1,1,1
293,650000.0,412.0,8.0,4.0,0.0,36.8893457211991,10.1662895154803,9.22357134486795,1,0,0,0,0,0,0,0,0,0
294,2000000.0,400.0,6.0,3.0,1.0,36.8458420003631,10.0559854771905,14.6059150852103,1,0,0,1,0,0,1,1,1,1
295,900000.0,368.0,5.0,4.0,1.0,36.859673,10.134291,7.83755986643714,1,0,0,0,1,0,0,1,1,1
296,950000.0,350.0,6.0,2.0,2.0,36.8144703,10.1344725,5.30148623956287,1,0,0,0,0,0,0,0,1,1
297,1800000.0,342.0,5.0,3.0,1.0,36.833333,10.316667,15.3139811663917,1,0,0,1,0,0,0,1,0,0
298,700000.0,330.0,6.0,4.0,2.0,36.45056,10.73505,72.8250683705131,1,0,0,0,0,0,0,0,1,1
299,650000.0,320.0,4.0,3.0,1.0,36.40108,10.61457,65.4597220191691,1,0,0,0,0,0,0,0,1,0
301,420000.0,300.0,6.0,4.0,1.0,36.40662,10.5673,61.2642183574195,1,0,0,1,0,0,0,1,1,1
302,380000.0,300.0,6.0,3.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,1,1,1
305,650000.0,280.0,9.0,2.0,1.0,36.8324308961884,10.1374598642985,5.66005571341796,1,0,0,0,0,0,0,0,0,0
306,520000.0,280.0,6.0,3.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,1,1
308,620000.0,275.0,4.0,2.0,1.0,36.40108,10.61457,65.4597220191691,1,0,0,0,1,0,0,0,0,0
309,6000000.0,260.0,5.0,3.0,2.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,1,0,1,0,0
310,1400000.0,250.0,3.0,2.0,2.0,36.45056,10.73505,72.8250683705131,0,0,0,0,0,0,0,0,0,0
313,350000.0,200.0,9.0,5.0,1.0,35.821756,10.560554,115.662588384298,0,0,0,0,0,0,0,0,0,0
316,510000.0,183.0,4.0,3.0,1.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,0,0,1,1,1
318,260000.0,164.0,9.0,2.0,1.0,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,0,1
320,340000.0,143.0,9.0,3.0,1.0,36.8567806,10.1157421,9.15165203481795,1,0,0,1,0,0,0,0,0,0
322,170000.0,124.0,6.0,3.0,0.0,36.68902,10.29964,18.3799491860473,0,0,0,0,0,0,0,0,0,0
323,1500000.0,120.0,8.0,9.0,2.0,36.8803711017006,10.3261363068848,17.9997360430183,0,0,0,1,0,0,0,1,1,1
325,260000.0,114.0,4.0,2.0,1.0,36.77855,10.05538,14.3537727228831,0,0,0,0,0,0,0,0,1,1
327,260000.0,70.0,5.0,4.0,1.0,37.1303,9.7506777,59.6022901500191,0,0,0,0,0,0,0,0,0,0
332,13000000.0,7443.0,7.0,4.0,1.0,35.6209685,10.7419465,143.834483106325,1,1,0,0,1,0,0,0,1,1
333,4500000.0,18000.0,6.0,7.0,2.0,35.87392,10.54372,109.670280619713,1,1,0,0,1,0,0,1,1,1
334,850000.0,15540.0,5.0,2.0,1.0,36.68902,10.29964,18.3799491860473,1,0,0,0,1,0,0,0,0,1
340,2100000.0,2085.0,7.0,4.0,1.0,36.4419986152079,10.7213170898438,72.053170030857,0,1,0,0,0,0,0,1,0,1
341,2100000.0,2058.0,7.0,3.0,1.0,36.4350935844891,10.7051809204102,70.995248567009,1,0,0,0,0,0,0,1,1,1
342,2100000.0,2058.0,7.0,3.0,1.0,36.466135,10.748872,73.2483602753751,1,0,1,0,0,0,0,1,1,1
344,1400000.0,2000.0,7.0,5.0,2.0,34.53163,10.50226,251.386729767093,1,0,0,0,1,0,0,1,1,1
345,4000000.0,1626.0,8.0,3.0,1.0,36.8316382,10.1641474,3.36045988098661,0,0,0,0,0,0,0,0,0,0
347,7500000.0,1350.0,7.0,8.0,1.0,36.876389,10.325278,17.7221901283016,1,1,1,1,1,0,0,1,1,1
348,3500000.0,1311.0,7.0,6.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,1,1,0,1,1,1,1
349,3800000.0,1200.0,8.0,4.0,2.0,35.7678,10.8225,134.077396594029,1,0,0,0,1,0,0,1,1,1
350,3000000.0,1200.0,6.0,4.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,1,0,0,1,1,1
351,1100000.0,1200.0,6.0,3.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,1,1,1
353,8500000.0,1180.0,6.0,2.0,1.0,36.8566,10.3258,16.956028959712,1,0,1,1,1,0,0,1,1,1
354,2900000.0,1152.0,5.0,2.0,0.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0
355,3300000.0,1120.0,7.0,2.0,1.0,36.8314652,10.1680497,3.1148921503858,1,0,0,1,0,0,0,0,1,0
357,470000.0,1080.0,3.0,2.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
358,340000.0,1040.0,3.0,3.0,1.0,33.8182675,11.0027267,339.135472746741,1,0,0,0,0,0,0,0,0,0
359,1400000.0,1000.0,7.0,3.0,1.0,36.7311,10.3277,18.230347164571,1,0,1,1,0,0,0,0,0,0
362,2000000.0,950.0,4.0,4.0,1.0,36.40108,10.61457,65.4597220191691,1,0,0,0,1,0,0,1,1,1
363,7500000.0,900.0,5.0,4.0,1.0,36.8694317,10.3164051,16.5057647881732,0,0,0,0,0,1,0,1,0,0
365,5000000.0,886.0,5.0,5.0,1.0,36.8566,10.3258,16.956028959712,1,0,0,0,1,0,0,1,1,1
366,1750000.0,870.0,7.0,4.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,1,1,1
367,1400000.0,858.0,7.0,4.0,1.0,36.4394574303181,10.7110175888435,71.2584453011474,1,1,1,0,0,0,0,1,1,1
368,2250000.0,840.0,6.0,6.0,2.0,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,0,1,1
369,2200000.0,833.0,6.0,3.0,0.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0
370,2000000.0,831.0,7.0,4.0,1.0,35.8569,10.5972,113.681036216882,1,1,1,0,0,0,1,1,1,1
371,1000000.0,806.0,6.0,2.0,1.0,33.8075978,10.8451467,336.063533301856,1,0,0,0,0,0,0,0,0,0
372,2150000.0,801.0,7.0,3.0,0.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0
374,2800000.0,791.0,6.0,4.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,0,0,0
375,4000000.0,790.0,5.0,4.0,1.0,36.8566,10.3258,16.956028959712,1,0,1,1,0,0,0,1,1,1
376,2200000.0,760.0,9.0,4.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0
377,950000.0,750.0,6.0,4.0,0.0,36.89147,10.16262,9.53373908202624,1,0,1,0,0,0,0,0,0,0
378,4650000.0,730.0,7.0,3.0,1.0,36.8566,10.3258,16.956028959712,1,0,1,0,0,0,0,1,1,1
379,820000.0,705.0,4.0,3.0,2.0,33.8075978,10.8451467,336.063533301856,0,0,0,0,1,0,0,0,0,0
380,1200000.0,700.0,7.0,3.0,1.0,36.8805752,10.1717264,8.17972072106698,0,0,0,0,0,0,0,1,1,0
383,900000.0,686.0,6.0,2.0,2.0,36.83017,10.13736,5.54992694975533,1,0,0,0,0,0,0,1,1,0
384,2500000.0,680.0,5.0,2.0,1.0,36.917739,10.288893,17.051905570475,1,0,0,0,0,0,0,0,0,0
385,2200000.0,675.0,7.0,3.0,0.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,1,0
386,2000000.0,650.0,6.0,5.0,2.0,33.8122511492604,10.9869819127075,339.310692265644,1,1,1,0,1,0,0,1,1,1
389,1150000.0,650.0,6.0,4.0,2.0,36.8625,10.19556,6.32498837542227,1,0,0,0,1,1,0,0,1,1
392,1500000.0,628.0,6.0,5.0,2.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,1,1,1
393,1500000.0,620.0,6.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,1,1,1
396,1800000.0,600.0,7.0,2.0,0.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0
397,600000.0,600.0,6.0,4.0,0.0,35.65,10.9,149.554281425723,1,0,0,0,0,0,0,0,0,1
400,1680000.0,577.0,8.0,3.0,0.0,36.845235,10.164723,4.6317218774898,1,1,0,0,0,0,0,0,1,0
401,1270000.0,570.0,6.0,3.0,0.0,36.83017,10.13736,5.54992694975533,0,0,0,0,0,0,0,0,0,0
402,1400000.0,566.0,6.0,4.0,1.0,36.40108,10.61457,65.4597220191691,1,0,1,0,1,0,0,0,1,1
406,1180000.0,540.0,4.0,4.0,0.0,36.845235,10.164723,4.6317218774898,1,1,0,0,0,0,0,0,1,1
407,1350000.0,538.0,7.0,5.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,1,1
409,1200000.0,511.0,7.0,3.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0
410,1200000.0,506.0,7.0,4.0,1.0,36.8432353009789,10.1612277246093,4.60938022285083,1,0,0,0,0,0,0,1,1,1
411,7000000.0,500.0,6.0,3.0,1.0,36.876389,10.325278,17.7221901283016,1,1,1,0,1,0,0,1,1,1
413,1550000.0,500.0,6.0,2.0,0.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,1,0
414,985000.0,500.0,6.0,3.0,1.0,36.954444,10.191389,16.228614774176,1,0,0,0,0,0,0,0,1,1
415,950000.0,500.0,6.0,6.0,2.0,36.8493,11.0918,101.328751226941,0,0,1,0,0,0,0,1,0,1
416,880000.0,500.0,6.0,3.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,0,0,0
417,795000.0,500.0,7.0,3.0,0.0,36.8483853,10.1745278,4.64923631720915,1,0,1,1,0,0,0,0,1,1
418,735000.0,500.0,5.0,3.0,1.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,1,1,1
419,340000.0,500.0,6.0,3.0,2.0,36.65,10.6,49.5831698871381,1,0,0,0,0,0,0,1,0,1
422,800000.0,480.0,6.0,3.0,1.0,35.7218,10.6179,128.172248999041,1,0,0,0,1,0,0,1,1,1
423,2000000.0,475.0,7.0,3.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,0,1,1
424,1600000.0,467.0,6.0,4.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0
425,1360000.0,460.0,6.0,4.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,1,0,0,1,1,1
426,1200000.0,460.0,4.0,2.0,2.0,36.81881,10.16596,2.19113226059161,1,0,0,0,0,0,0,1,0,0
427,1100000.0,453.0,6.0,4.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,1,1,1
428,995000.0,451.0,7.0,4.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,1,0,0,1,1,1,1
429,2350000.0,450.0,7.0,3.0,1.0,36.8401905707166,11.1204110145569,104.467035691029,1,1,1,0,1,0,0,1,1,1
431,650000.0,450.0,8.0,2.0,1.0,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,1,1,1
433,1800000.0,444.0,5.0,3.0,0.0,36.833333,10.316667,15.3139811663917,1,0,1,0,0,0,0,0,0,0
434,770000.0,443.0,6.0,3.0,0.0,36.83017,10.13736,5.54992694975533,1,0,0,0,0,0,0,0,0,0
435,1300000.0,430.0,6.0,3.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,1,0,0,1,1,1
436,735000.0,430.0,7.0,4.0,2.0,36.0683,9.97244,84.0946305610268,1,0,0,0,0,0,0,1,1,1
438,790000.0,417.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1,0,0,1,1,0,0,1,0,0
439,1200000.0,415.0,6.0,4.0,2.0,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,1,1,1
441,885000.0,404.0,6.0,3.0,2.0,36.4523973128298,10.7789700317383,76.8942691691795,1,0,1,0,1,0,0,1,1,1
443,1300000.0,400.0,5.0,4.0,1.0,36.4060466670564,10.5817524577254,62.443318861111,1,0,0,0,1,0,0,1,1,1
444,1300000.0,400.0,7.0,5.0,1.0,36.40108,10.61457,65.4597220191691,1,0,0,0,1,0,0,1,1,1
445,1300000.0,400.0,5.0,2.0,1.0,36.40108,10.61457,65.4597220191691,1,0,0,0,1,0,1,1,1,1
446,1190000.0,400.0,6.0,3.0,1.0,36.845235,10.164723,4.6317218774898,0,0,0,0,0,0,0,0,0,0
448,550000.0,400.0,6.0,2.0,1.0,37.272,9.8708,61.5759176301761,1,0,0,1,0,0,0,0,0,0
449,500000.0,400.0,4.0,2.0,1.0,36.8615191204778,10.1147335894104,9.55945508961919,1,0,0,0,0,0,0,0,1,1
452,550000.0,392.0,7.0,6.0,0.0,33.8807057131974,10.8528412084669,328.460138247772,1,0,0,0,0,0,0,0,0,0
454,830000.0,363.0,5.0,2.0,0.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,1,0
455,550000.0,360.0,7.0,5.0,1.0,36.45056,10.73505,72.8250683705131,1,0,0,0,0,0,0,0,1,1
456,700000.0,350.0,5.0,3.0,1.0,36.814748,10.1558086,2.99599074292579,1,0,0,0,0,0,0,0,0,0
457,650000.0,350.0,5.0,3.0,1.0,37.05,11.016667,96.6045914583002,1,0,1,1,0,0,0,0,0,0
458,480000.0,350.0,5.0,5.0,1.0,35.5044,11.0661,172.990038100651,0,0,0,0,0,0,0,0,0,0
459,1000000.0,340.0,6.0,3.0,1.0,37.259727,9.882267,59.748150515764,1,0,0,0,0,0,0,0,0,0
461,600000.0,330.0,7.0,4.0,1.0,36.78898,10.18348,1.93004994234137,0,0,0,1,0,0,0,1,0,1
462,570000.0,330.0,6.0,4.0,2.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0
464,750000.0,325.0,6.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,1
466,850000.0,320.0,6.0,3.0,1.0,36.8566,10.3258,16.956028959712,1,0,0,0,0,0,0,0,0,0
467,320000.0,308.0,3.0,1.0,1.0,35.8569,10.5972,113.681036216882,0,0,0,0,0,0,0,0,0,0
468,1550000.0,300.0,6.0,5.0,2.0,36.9177304223087,10.288893,17.0512355580997,1,1,1,0,0,1,1,1,1,1
469,1500000.0,300.0,5.0,1.0,0.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
470,600000.0,300.0,6.0,3.0,2.0,36.878264396073,10.1877609903823,7.8848939692379,1,0,0,0,0,0,0,1,0,1
471,550000.0,300.0,6.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,0,0
472,179000.0,300.0,4.0,2.0,1.0,33.8075978,10.8451467,336.063533301856,0,0,0,0,0,0,0,0,0,0
475,850000.0,280.0,6.0,2.0,1.0,36.7609,10.2736,11.3920349533352,1,0,0,0,0,0,0,1,0,0
476,790000.0,280.0,7.0,4.0,2.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,0,0,1,1,1
477,255000.0,280.0,6.0,3.0,0.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0
478,800000.0,278.0,5.0,2.0,1.0,36.40108,10.61457,65.4597220191691,1,0,1,0,0,0,1,1,0,1
480,560000.0,266.0,6.0,4.0,2.0,36.9769437097256,11.0715439575195,100.706070639396,0,0,0,0,1,0,0,1,0,0
481,750000.0,265.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,0,1
482,650000.0,263.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,0,0
483,620000.0,260.0,6.0,4.0,2.0,36.4465555989107,10.7106740844727,70.7924149826894,1,0,0,0,0,0,1,1,1,1
484,500000.0,260.0,6.0,3.0,1.0,36.83017,10.13736,5.54992694975533,0,0,0,0,0,0,0,1,0,0
485,690000.0,254.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,0,0,0
486,420000.0,252.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,0,1
487,790000.0,250.0,4.0,3.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,1,1
488,390000.0,250.0,6.0,3.0,1.0,37.1303,9.7506777,59.6022901500191,1,0,1,0,0,0,0,0,0,0
489,498000.0,245.0,6.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,0
490,300000.0,240.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,1,0,0,0,1,0,0
491,520000.0,234.0,3.0,3.0,2.0,33.759722,11.01251,345.586422511665,0,0,1,0,1,0,1,1,0,1
492,890000.0,230.0,5.0,5.0,2.0,36.40108,10.61457,65.4597220191691,0,0,1,0,1,0,0,0,1,0
494,550000.0,218.0,6.0,4.0,1.0,36.8094099,9.9089889,30.3035267006511,1,0,0,0,0,0,0,0,1,0
495,360000.0,207.0,6.0,2.0,1.0,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,0,0
497,520000.0,204.0,5.0,3.0,1.0,37.1303,9.7506777,59.6022901500191,0,0,1,0,0,0,0,1,0,0
498,520000.0,204.0,5.0,3.0,1.0,37.1303,9.7506777,59.6022901500191,0,0,1,0,0,0,0,1,0,0
502,469400.0,183.0,3.0,2.0,2.0,33.834123847344,10.9673696003906,336.442523380462,1,0,0,0,1,0,0,1,0,0
504,800000.0,170.0,2.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,1,0,0,0,1,0,1,0
506,340000.0,170.0,6.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1,1,0,0,0,0,0,0,0,0
507,350000.0,162.0,3.0,2.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,0,0
509,1200000.0,150.0,4.0,3.0,1.0,36.40108,10.61457,65.4597220191691,1,0,1,0,0,0,0,1,1,1
510,380000.0,150.0,3.0,3.0,2.0,33.8092883880187,10.9901270868534,339.713804168202,0,0,0,0,1,0,1,1,0,1
511,320000.0,150.0,6.0,3.0,2.0,37.1303,9.7506777,59.6022901500191,0,0,0,0,0,0,0,1,0,0
512,308000.0,150.0,5.0,2.0,1.0,36.88833,10.27417,13.6515294537323,1,1,0,1,0,0,1,1,1,1
513,300000.0,150.0,4.0,2.0,1.0,36.57724,10.34246,30.8152660477654,1,0,0,0,0,0,0,1,1,0
514,220000.0,150.0,8.0,2.0,1.0,36.57724,10.34246,30.8152660477654,1,0,0,0,0,0,0,1,0,0
516,390000.0,142.0,2.0,1.0,2.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,1,0,1,1,1
517,190000.0,141.0,6.0,2.0,1.0,36.68902,10.29964,18.3799491860473,0,0,0,0,0,0,0,0,0,0
520,170000.0,100.0,7.0,1.0,1.0,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,0,1
522,155000.0,90.0,6.0,2.0,1.0,36.64767,10.09106,20.0844676720072,0,0,0,0,0,0,0,0,0,0
527,2500000.0,1000.0,5.0,4.0,1.0,36.8240829,10.2243965,5.1433725350502,0,1,0,1,0,0,0,1,1,1
529,1100000.0,7000.0,4.0,3.0,1.0,36.68902,10.29964,18.3799491860473,1,0,0,0,0,0,0,0,0,1
531,799000.0,3600.0,4.0,2.0,1.0,33.866667,10.85,329.885067333887,1,0,0,0,0,0,0,0,0,0
532,1600000.0,2600.0,6.0,5.0,1.0,36.40108,10.61457,65.4597220191691,1,0,1,0,1,0,0,1,1,1
533,3000000.0,2300.0,6.0,3.0,1.0,36.883333,10.25,11.3450822580238,1,1,0,0,1,0,0,1,1,1
534,2300000.0,2300.0,6.0,3.0,1.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,0,0,1
535,980000.0,2000.0,4.0,3.0,2.0,33.866667,10.85,329.885067333887,1,0,0,0,1,0,0,1,0,0
536,450000.0,2000.0,5.0,3.0,1.0,36.4050761600918,10.13426428299,44.2494711182305,1,0,0,1,0,0,0,1,1,1
537,450000.0,2000.0,5.0,3.0,1.0,36.4050761600918,10.13426428299,44.2494711182305,1,0,0,1,0,0,0,1,1,1
539,1300000.0,1300.0,6.0,4.0,2.0,36.68902,10.29964,18.3799491860473,1,0,0,1,1,0,0,1,1,1
541,3500000.0,1200.0,5.0,4.0,1.0,36.40108,10.61457,65.4597220191691,1,0,1,0,1,1,0,0,1,1
542,3500000.0,1200.0,5.0,4.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,1,1,0,0,1,1,1
543,1300000.0,1200.0,6.0,3.0,2.0,36.68902,10.29964,18.3799491860473,0,0,0,0,1,0,0,1,1,1
546,1800000.0,1120.0,5.0,2.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,1,1
547,4500000.0,1100.0,5.0,6.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,1,0,0,1,1,1
551,3600000.0,1000.0,6.0,6.0,1.0,36.8468986,10.2641808,10.2013421125342,1,1,0,1,1,0,0,1,1,1
552,2100000.0,1000.0,6.0,4.0,2.0,35.83366,10.64068,118.010860494981,1,1,0,0,0,0,0,0,1,0
553,1800000.0,1000.0,6.0,5.0,1.0,35.8936214252186,10.5947967407226,109.912224833976,1,1,1,0,1,0,0,1,1,1
554,1100000.0,1000.0,6.0,5.0,2.0,36.88833,10.27417,13.6515294537323,1,1,0,0,1,0,0,0,0,0
555,1050000.0,1000.0,7.0,4.0,1.0,34.45333,10.445,259.094288474943,1,0,0,0,0,0,0,1,1,0
556,720000.0,1000.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,0,0
559,1975000.0,990.0,4.0,6.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,1,1,0,0,1,1,1
560,780000.0,980.0,3.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,1,1
568,3000000.0,840.0,5.0,4.0,1.0,36.45056,10.73505,72.8250683705131,1,0,0,0,1,0,0,1,1,1
569,2700000.0,834.0,6.0,3.0,1.0,35.8569,10.5972,113.681036216882,1,0,0,0,1,0,0,1,1,1
570,2200000.0,830.0,4.0,3.0,0.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0
571,1640000.0,825.0,4.0,3.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,1,1,0
572,4000000.0,810.0,5.0,3.0,1.0,36.8566,10.3258,16.956028959712,1,0,0,0,1,0,1,1,1,1
573,3000000.0,800.0,6.0,4.0,1.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,0,0,1,1,1
574,500000.0,800.0,5.0,2.0,1.0,34.47079,10.43189,257.039872726014,1,0,0,0,0,0,0,1,0,1
576,3200000.0,770.0,4.0,3.0,2.0,36.876389,10.325278,17.7221901283016,1,0,0,0,1,0,0,0,0,0
578,3500000.0,750.0,6.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,1
579,2600000.0,750.0,6.0,4.0,2.0,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,0,1,1
580,1200000.0,750.0,6.0,4.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,0
581,980000.0,750.0,4.0,1.0,2.0,36.77855,10.05538,14.3537727228831,0,1,0,0,0,0,0,0,0,0
585,3500000.0,720.0,5.0,5.0,2.0,35.8569,10.5972,113.681036216882,1,0,0,0,1,0,0,1,1,1
586,870000.0,710.0,5.0,3.0,1.0,36.83017,10.13736,5.54992694975533,1,0,0,0,0,0,0,1,0,0
587,520000.0,703.0,5.0,3.0,1.0,35.6328839,10.8819585,150.09177276253,1,0,0,0,0,0,1,0,0,1
588,3000000.0,700.0,4.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,1,1,1
589,550000.0,700.0,3.0,3.0,2.0,33.8075978,10.8451467,336.063533301856,1,0,0,0,1,0,0,0,0,1
590,8000.0,700.0,6.0,3.0,1.0,36.876389,10.325278,17.7221901283016,0,0,1,0,0,0,0,1,1,1
594,1280000.0,660.0,4.0,2.0,1.0,36.8256005,10.1784327,2.11808436783851,0,0,0,0,0,0,0,0,0,0
595,850000.0,660.0,4.0,3.0,1.0,35.87,10.57,111.167790931873,1,0,0,0,0,0,0,1,1,1
596,900000.0,658.0,6.0,2.0,0.0,36.77855,10.05538,14.3537727228831,1,0,0,0,0,0,0,1,1,1
597,1990000.0,650.0,4.0,3.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,1,0,0,1,1,1
598,1900000.0,650.0,6.0,4.0,1.0,35.8569,10.5972,113.681036216882,1,0,0,0,0,0,0,1,1,1
601,3500000.0,634.0,5.0,6.0,2.0,36.833333,10.316667,15.3139811663917,1,0,0,0,1,1,0,0,1,1
602,2100000.0,623.0,5.0,2.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,1,1,0
604,1350000.0,605.0,4.0,2.0,0.0,36.7609,10.2736,11.3920349533352,1,0,0,0,0,0,0,0,1,0
605,1700000.0,600.0,5.0,7.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,1,0,0,1,1,1
606,930000.0,600.0,7.0,5.0,2.0,36.7609,10.2736,11.3920349533352,1,0,0,1,0,0,0,1,1,1
607,850000.0,600.0,3.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,1,1
608,660000.0,600.0,4.0,4.0,2.0,36.45056,10.73505,72.8250683705131,0,0,1,0,1,0,0,1,1,1
609,600000.0,600.0,6.0,3.0,1.0,36.70549,10.4132,28.033885796573,1,0,1,0,0,0,0,1,1,1
610,350000.0,600.0,3.0,2.0,2.0,33.8075978,10.8451467,336.063533301856,0,0,0,0,1,0,0,1,0,0
612,1850000.0,596.0,4.0,2.0,1.0,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,1,1,1
613,1600000.0,595.0,9.0,8.0,1.0,36.917739,10.288893,17.051905570475,1,0,0,0,0,0,0,1,1,1
615,1750000.0,592.0,7.0,2.0,1.0,36.809798741135,10.1322529616709,5.48791077160661,0,0,0,0,0,0,0,0,0,1
616,2200000.0,590.0,4.0,3.0,1.0,36.40108,10.61457,65.4597220191691,1,1,0,0,1,0,0,1,1,1
617,1100000.0,586.0,6.0,4.0,1.0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,1,1,0
618,2450000.0,584.0,5.0,5.0,2.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,1,1,1
